1.6700254416578078; 6.514848552416146e+21
1.696186338350994; 1.1775626868776721e+22
1.749826905195796; 1.0926408385998317e+22
1.7631116459462028; 1.5670950544350516e+22
1.7772024535943658; 1.0079802883494693e+21
1.8340482861105005; 2.4554256260141003e+22
1.8387743928972753; 1.7089170755374327e+22
1.8419570478153726; 1.296073325733171e+22
1.8756755854194342; 8.98513214916333e+21
1.9174731356144046; 2.1453496079915006e+21
1.92288287316603; 8.759090269476929e+21
1.9422596251673874; 1.226241421808203e+21
1.9435740091793645; 291411343671059550000
2.003678291125005; 1.3762245222096283e+21
2.007847754853585; 1.7602632469713998e+21
2.014224083973345; 2.528309983074304e+21
2.0168619425032936; 3.5979132017959827e+21
2.0611349542456487; 1.3886926061714025e+22
2.0621579674826807; 9.729215085701782e+21
2.1016626793095767; 2.0336046544113545e+22
2.116596801100834; 5.960369081022417e+21
2.125920291605177; 3.3233744516805034e+21
2.128313458642828; 1.659294411485326e+21
2.1299969644773675; 1.2298004463317294e+22
2.133791283654533; 9.06842085625827e+21
2.1410546946508227; 393925263014497900000
2.1497072483572097; 63257674531238216000
2.1665071040626227; 8777248272432361000
2.762345622269362; 64563961861912986000
2.7625850002212164; 49697383092970865000
2.766188769784966; 117981371250892370000
2.7871607963445078; 352406383826490560000
2.7937930074930133; 3.725369279568599e+21
2.7944776462993453; 1.7623932617490154e+21
2.8083115482334184; 9.56511425425169e+21
2.8115584162059015; 7.273187381244685e+21
2.8135760767716054; 1.4035854601181607e+22
2.821025585886141; 2.4424266747775304e+22
2.842860575016088; 1.8587025998314406e+22
2.8802517683763806; 1.784612019041268e+22
2.880586718868715; 1.2373977437361528e+22
2.903866224686624; 6.605516474686158e+21
2.905512930627072; 8.754318427725376e+21
2.9070038058458376; 934954792344685900000
2.9116080064660563; 182924926119269500000
2.9117985394230397; 271925828783607680000
2.920019234509491; 5.389994480463855e+21
2.924173692456015; 92833913345704170000
2.9284260452664324; 25661045051917095000
2.9389690362832868; 634183065563612800000
2.968026262080766; 3.722022945974674e+21
2.9832414525581; 89464739256690500000
2.9849730721700274; 565393620077033200000
2.9892604384719093; 9.171774596321763e+21
2.997004547988098; 6.704429059273543e+21
3.0308279705042205; 5.019414971734236e+21
3.0442292382023783; 3.957130031665718e+21
3.048717980800258; 622199553860504900000
3.050979641478457; 1.3208510574747218e+21
3.0533941982337023; 146901722864391520000
3.0689973533283528; 27265151462975865000
3.216327694365191; 14925270959841671000
3.218108482582722; 516454678286003600000
3.220000091563147; 32871365265119478000
3.2528624863066824; 403785183456320000000
3.3037943803889043; 171751832280687300000
3.308345293619344; 288871196335172880000
3.3318519703044975; 456917838367556600000
3.3334890479928445; 700771722789096500000
3.3374766078386644; 35823869402888225000
3.3468793380594812; 60882576939063740000
3.3805231053115348; 28810788347242828000
3.4254285035834187; 111492068343375000000
3.426648021109286; 145791975337263970000
3.4380284776771086; 211069458260154200000
3.444856045463353; 330648317539529060000
3.476523935820529; 1.2205285729491815e+21
3.4874766025515544; 429657474878515840000
3.4992831518736773; 283401401330408820000
3.5095746174008227; 605882529779230700000
3.5334506030554804; 122313375049069150000
3.578124007173029; 1.0973277115754809e+21
3.5848125367909818; 756010134696071300000
3.609663046302681; 2.1443593911266113e+21
3.6329975320967884; 1.700377139761534e+21
3.6517240335423606; 1.2668090087995165e+21
3.65662030793926; 731997785356373600000
3.660796279277406; 929626046439817000000
3.678932626853176; 380742245317673900000
3.7207519302045764; 242804521662614370000
3.771571403836065; 343575219772073900000
3.810183356697385; 243140286173140420000
3.8376142325372786; 175911212984946720000
3.8712094989580415; 149700306699440850000
3.8980160131602046; 276060223446580600000
3.9195998710190594; 185114418602412470000
